#Batch CD-search tool	NIH/NLM/NCBI
#cdsid	QM3-qcdsearch-68E4CB676EB7769-31260F0FC600C1A
#datatype	hitsConcise Results
#status	0
#Start time	2015-06-27T19:49:08	Run time	0:00:22:55
#status	success

Query	Hit type	PSSM-ID	From	To	E-Value	Bitscore	Accession	Short name	Incomplete	Superfamily
Q#337 - >126178894	specific	250544	147	334	1.85723e-68	214.656	pfam01339	CheB_methylest	 - 	cl03170
Q#337 - >126178894	superfamily	250544	147	334	1.85723e-68	214.656	cl03170	CheB_methylest superfamily	 - 	 - 
Q#337 - >126178894	multi-dom	234828	1	337	6.12972e-116	342.515	PRK00742	PRK00742	 - 	 - 
Q#338 - >126178895	specific	238088	5	118	4.94982e-33	113.054	cd00156	REC	 - 	cl19078
Q#338 - >126178895	superfamily	271833	5	118	4.94982e-33	113.054	cl19078	REC superfamily	 - 	 - 
Q#338 - >126178895	multi-dom	225107	3	119	6.01013e-29	105.464	COG2197	CitB	C	 - 
Q#339 - >126179967	specific	238088	1	115	2.16859e-20	81.0829	cd00156	REC	 - 	cl19078
Q#339 - >126179967	superfamily	271833	1	115	2.16859e-20	81.0829	cl19078	REC superfamily	 - 	 - 
Q#339 - >126179967	multi-dom	223816	2	133	4.36351e-15	68.0925	COG0745	OmpR	C	 - 
Q#340 - >126180066	specific	238088	10	124	3.6276e-26	95.7205	cd00156	REC	 - 	cl19078
Q#340 - >126180066	superfamily	271833	10	124	3.6276e-26	95.7205	cl19078	REC superfamily	 - 	 - 
Q#341 - >126178188	specific	238088	14	126	5.54167e-40	140.018	cd00156	REC	 - 	cl19078
Q#341 - >126178188	superfamily	271833	14	126	5.54167e-40	140.018	cl19078	REC superfamily	 - 	 - 
Q#341 - >126178188	specific	238030	333	425	1.90345e-13	66.131	cd00075	HATPase_c	 - 	cl00075
Q#341 - >126178188	superfamily	275468	333	425	1.90345e-13	66.131	cl00075	HATPase_c superfamily	 - 	 - 
Q#341 - >126178188	multi-dom	223816	11	143	5.87677e-35	130.11	COG0745	OmpR	C	 - 
Q#341 - >126178188	multi-dom	223715	159	436	8.77454e-20	88.6574	COG0642	BaeS	 - 	 - 
Q#342 - >126178189	specific	238088	638	746	4.38154e-27	107.276	cd00156	REC	 - 	cl19078
Q#342 - >126178189	superfamily	271833	638	746	4.38154e-27	107.276	cl19078	REC superfamily	 - 	 - 
Q#342 - >126178189	specific	238030	337	476	2.26557e-13	67.2866	cd00075	HATPase_c	 - 	cl00075
Q#342 - >126178189	superfamily	275468	337	476	2.26557e-13	67.2866	cl00075	HATPase_c superfamily	 - 	 - 
Q#342 - >126178189	specific	238041	10	107	1.08746e-12	65.0954	cd00088	HPT	 - 	cl00086
Q#342 - >126178189	superfamily	260183	10	107	1.08746e-12	65.0954	cl00086	HPT superfamily	 - 	 - 
Q#342 - >126178189	superfamily	260304	480	613	3.28337e-22	93.7823	cl00256	CheW_like superfamily	 - 	 - 
Q#342 - >126178189	multi-dom	223716	12	614	1.47137e-120	381.293	COG0643	CheA	 - 	 - 
Q#342 - >126178189	multi-dom	223816	636	738	1.06942e-16	79.6485	COG0745	OmpR	C	 - 
Q#343 - >126178822	specific	238088	23	140	3.92423e-27	105.35	cd00156	REC	 - 	cl19078
Q#343 - >126178822	superfamily	271833	23	140	3.92423e-27	105.35	cl19078	REC superfamily	 - 	 - 
Q#343 - >126178822	specific	238030	398	491	5.02512e-12	62.6642	cd00075	HATPase_c	 - 	cl00075
Q#343 - >126178822	superfamily	275468	398	491	5.02512e-12	62.6642	cl00075	HATPase_c superfamily	 - 	 - 
Q#343 - >126178822	specific	238075	175	267	3.27341e-07	48.3983	cd00130	PAS	 - 	cl21578
Q#343 - >126178822	superfamily	271998	175	267	3.27341e-07	48.3983	cl21578	PAS superfamily	 - 	 - 
Q#343 - >126178822	multi-dom	272971	152	277	2.7569e-12	63.8492	TIGR00229	sensory_box	 - 	 - 
Q#344 - >126179286	specific	238088	5	121	4.02031e-24	99.1873	cd00156	REC	 - 	cl19078
Q#344 - >126179286	superfamily	271833	5	121	4.02031e-24	99.1873	cl19078	REC superfamily	 - 	 - 
Q#344 - >126179286	specific	238030	829	921	2.95215e-17	79.2278	cd00075	HATPase_c	 - 	cl00075
Q#344 - >126179286	superfamily	275468	829	921	2.95215e-17	79.2278	cl00075	HATPase_c superfamily	 - 	 - 
Q#344 - >126179286	specific	238075	618	708	1.61278e-10	59.5691	cd00130	PAS	 - 	cl21578
Q#344 - >126179286	superfamily	271998	618	708	1.61278e-10	59.5691	cl21578	PAS superfamily	 - 	 - 
Q#344 - >126179286	specific	238075	145	244	2.35752e-05	43.7759	cd00130	PAS	 - 	cl21578
Q#344 - >126179286	superfamily	271998	145	244	2.35752e-05	43.7759	cl21578	PAS superfamily	 - 	 - 
Q#344 - >126179286	specific	238075	298	403	0.000110048	41.4647	cd00130	PAS	 - 	cl21578
Q#344 - >126179286	superfamily	271998	298	403	0.000110048	41.4647	cl21578	PAS superfamily	 - 	 - 
Q#344 - >126179286	specific	225113	436	594	2.50968e-13	69.235	COG2203	FhlA	 - 	cl21515
Q#344 - >126179286	superfamily	271935	436	594	2.50968e-13	69.235	cl21515	GAF superfamily	 - 	 - 
Q#344 - >126179286	multi-dom	254805	618	701	2.64717e-17	78.9611	pfam08447	PAS_3	 - 	 - 
Q#344 - >126179286	multi-dom	272971	136	256	1.58604e-15	74.6348	TIGR00229	sensory_box	 - 	 - 
Q#344 - >126179286	multi-dom	257751	299	405	1.29176e-10	59.7043	pfam13426	PAS_9	 - 	 - 
Q#344 - >126179286	multi-dom	226434	705	929	0.000827921	40.7071	COG3920	COG3920	 - 	 - 
Q#344 - >126179286	multi-dom	223816	2	180	2.13251e-19	88.1229	COG0745	OmpR	C	 - 
Q#345 - >126179849	specific	238030	537	638	2.57128e-20	86.9318	cd00075	HATPase_c	 - 	cl00075
Q#345 - >126179849	superfamily	275468	537	638	2.57128e-20	86.9318	cl00075	HATPase_c superfamily	 - 	 - 
Q#345 - >126179849	specific	238088	17	120	6.76598e-14	68.7565	cd00156	REC	 - 	cl19078
Q#345 - >126179849	superfamily	271833	17	120	6.76598e-14	68.7565	cl19078	REC superfamily	 - 	 - 
Q#345 - >126179849	specific	238075	143	245	1.68149e-10	58.7987	cd00130	PAS	 - 	cl21578
Q#345 - >126179849	superfamily	271998	143	245	1.68149e-10	58.7987	cl21578	PAS superfamily	 - 	 - 
Q#345 - >126179849	specific	257553	275	414	6.86079e-11	60.6847	pfam13185	GAF_2	 - 	cl21515
Q#345 - >126179849	superfamily	271935	275	414	6.86079e-11	60.6847	cl21515	GAF superfamily	 - 	 - 
Q#345 - >126179849	multi-dom	272971	132	255	6.0364e-18	80.798	TIGR00229	sensory_box	 - 	 - 
Q#345 - >126179849	multi-dom	223715	398	638	4.40827e-30	121.014	COG0642	BaeS	N	 - 
Q#346 - >298674027	specific	238088	7	121	1.83083e-34	117.292	cd00156	REC	 - 	cl19078
Q#346 - >298674027	superfamily	271833	7	121	1.83083e-34	117.292	cl19078	REC superfamily	 - 	 - 
Q#346 - >298674027	multi-dom	223816	5	121	2.79745e-27	101.605	COG0745	OmpR	C	 - 
Q#347 - >298676092	specific	238088	9	123	1.31154e-32	112.284	cd00156	REC	 - 	cl19078
Q#347 - >298676092	superfamily	271833	9	123	1.31154e-32	112.284	cl19078	REC superfamily	 - 	 - 
Q#348 - >298676196	specific	238088	7	120	1.49898e-30	106.891	cd00156	REC	 - 	cl19078
Q#348 - >298676196	superfamily	271833	7	120	1.49898e-30	106.891	cl19078	REC superfamily	 - 	 - 
Q#348 - >298676196	multi-dom	223816	6	109	6.65694e-24	92.3601	COG0745	OmpR	C	 - 
Q#349 - >298674943	specific	238088	7	120	6.57004e-28	100.728	cd00156	REC	 - 	cl19078
Q#349 - >298674943	superfamily	271833	7	120	6.57004e-28	100.728	cl19078	REC superfamily	 - 	 - 
Q#350 - >298674945	specific	238088	7	120	3.50766e-27	98.4169	cd00156	REC	 - 	cl19078
Q#350 - >298674945	superfamily	271833	7	120	3.50766e-27	98.4169	cl19078	REC superfamily	 - 	 - 
Q#351 - >298674809	specific	238088	5	117	1.09134e-29	104.58	cd00156	REC	 - 	cl19078
Q#351 - >298674809	superfamily	271833	5	117	1.09134e-29	104.58	cl19078	REC superfamily	 - 	 - 
Q#352 - >298675746	specific	238088	16	133	1.12598e-17	73.7641	cd00156	REC	 - 	cl19078
Q#352 - >298675746	superfamily	271833	16	133	1.12598e-17	73.7641	cl19078	REC superfamily	 - 	 - 
Q#353 - >298674810	specific	238088	6	129	9.52972e-22	88.4017	cd00156	REC	 - 	cl19078
Q#353 - >298674810	superfamily	271833	6	129	9.52972e-22	88.4017	cl19078	REC superfamily	 - 	 - 
Q#353 - >298674810	specific	250544	174	360	2.56401e-78	240.85	pfam01339	CheB_methylest	 - 	cl03170
Q#353 - >298674810	superfamily	250544	174	360	2.56401e-78	240.85	cl03170	CheB_methylest superfamily	 - 	 - 
Q#353 - >298674810	multi-dom	234828	1	363	7.64646e-157	447.674	PRK00742	PRK00742	 - 	 - 
Q#354 - >298675086	specific	238088	11	123	1.0971e-37	131.159	cd00156	REC	 - 	cl19078
Q#354 - >298675086	superfamily	271833	11	123	1.0971e-37	131.159	cl19078	REC superfamily	 - 	 - 
Q#355 - >298675227	specific	238088	230	344	1.58017e-36	129.233	cd00156	REC	 - 	cl19078
Q#355 - >298675227	superfamily	271833	230	344	1.58017e-36	129.233	cl19078	REC superfamily	 - 	 - 
Q#356 - >298675467	specific	238088	9	121	1.59824e-29	109.202	cd00156	REC	 - 	cl19078
Q#356 - >298675467	superfamily	271833	9	121	1.59824e-29	109.202	cl19078	REC superfamily	 - 	 - 
Q#356 - >298675467	superfamily	246915	252	290	0.00328828	34.9483	cl15268	V4R superfamily	N	 - 
Q#357 - >294494981	specific	238088	5	118	5.79191e-36	120.758	cd00156	REC	 - 	cl19078
Q#357 - >294494981	superfamily	271833	5	118	5.79191e-36	120.758	cl19078	REC superfamily	 - 	 - 
Q#358 - >294495175	specific	238088	7	120	3.47602e-26	96.1057	cd00156	REC	 - 	cl19078
Q#358 - >294495175	superfamily	271833	7	120	3.47602e-26	96.1057	cl19078	REC superfamily	 - 	 - 
Q#359 - >294495789	specific	238088	7	120	3.7339e-24	91.0981	cd00156	REC	 - 	cl19078
Q#359 - >294495789	superfamily	271833	7	120	3.7339e-24	91.0981	cl19078	REC superfamily	 - 	 - 
Q#359 - >294495789	multi-dom	225107	6	112	1.11959e-17	75.4181	COG2197	CitB	C	 - 
Q#360 - >294495808	specific	238088	7	120	1.48469e-29	104.58	cd00156	REC	 - 	cl19078
Q#360 - >294495808	superfamily	271833	7	120	1.48469e-29	104.58	cl19078	REC superfamily	 - 	 - 
Q#361 - >294496019	specific	238088	9	118	1.05682e-31	109.973	cd00156	REC	 - 	cl19078
Q#361 - >294496019	superfamily	271833	9	118	1.05682e-31	109.973	cl19078	REC superfamily	 - 	 - 
Q#362 - >294496149	specific	238088	9	121	2.205e-33	114.98	cd00156	REC	 - 	cl19078
Q#362 - >294496149	superfamily	271833	9	121	2.205e-33	114.98	cl19078	REC superfamily	 - 	 - 
Q#363 - >294496490	specific	238088	19	132	3.05913e-23	88.7869	cd00156	REC	 - 	cl19078
Q#363 - >294496490	superfamily	271833	19	132	3.05913e-23	88.7869	cl19078	REC superfamily	 - 	 - 
Q#364 - >294495686	specific	238088	11	125	1.88041e-24	94.9501	cd00156	REC	 - 	cl19078
Q#364 - >294495686	superfamily	271833	11	125	1.88041e-24	94.9501	cl19078	REC superfamily	 - 	 - 
Q#364 - >294495686	specific	238075	148	255	3.72948e-09	52.6355	cd00130	PAS	 - 	cl21578
Q#364 - >294495686	superfamily	271998	148	255	3.72948e-09	52.6355	cl21578	PAS superfamily	 - 	 - 
Q#364 - >294495686	multi-dom	257751	150	257	6.65315e-16	70.8751	pfam13426	PAS_9	 - 	 - 
Q#365 - >294495053	specific	238088	229	343	8.83923e-36	127.307	cd00156	REC	 - 	cl19078
Q#365 - >294495053	superfamily	271833	229	343	8.83923e-36	127.307	cl19078	REC superfamily	 - 	 - 
Q#366 - >294495497	specific	238088	51	165	1.22803e-42	140.018	cd00156	REC	 - 	cl19078
Q#366 - >294495497	superfamily	271833	51	165	1.22803e-42	140.018	cl19078	REC superfamily	 - 	 - 
Q#366 - >294495497	specific	257729	5	43	8.93034e-06	39.9974	pfam13404	HTH_AsnC-type	 - 	cl21459
Q#366 - >294495497	superfamily	277524	5	43	8.93034e-06	39.9974	cl21459	HTH superfamily	 - 	 - 
Q#366 - >294495497	multi-dom	224439	1	43	0.0027882	35.4385	COG1522	Lrp	C	 - 
Q#367 - >294495691	specific	238088	10	123	6.05582e-39	134.24	cd00156	REC	 - 	cl19078
Q#367 - >294495691	superfamily	271833	10	123	6.05582e-39	134.24	cl19078	REC superfamily	 - 	 - 
Q#368 - >294495286	specific	238030	388	491	1.80106e-32	119.674	cd00075	HATPase_c	 - 	cl00075
Q#368 - >294495286	superfamily	275468	388	491	1.80106e-32	119.674	cl00075	HATPase_c superfamily	 - 	 - 
Q#368 - >294495286	specific	238075	148	247	6.57872e-10	56.4875	cd00130	PAS	 - 	cl21578
Q#368 - >294495286	superfamily	271998	148	247	6.57872e-10	56.4875	cl21578	PAS superfamily	 - 	 - 
Q#368 - >294495286	specific	119399	268	333	3.04619e-08	50.674	cd00082	HisKA	 - 	cl00080
Q#368 - >294495286	superfamily	260177	268	333	3.04619e-08	50.674	cl00080	HisKA superfamily	 - 	 - 
Q#368 - >294495286	specific	238088	18	119	6.04422e-06	44.4889	cd00156	REC	 - 	cl19078
Q#368 - >294495286	superfamily	271833	18	119	6.04422e-06	44.4889	cl19078	REC superfamily	 - 	 - 
Q#368 - >294495286	multi-dom	274368	148	489	1.89657e-46	165.845	TIGR02966	phoR_proteo	 - 	 - 
Q#369 - >294496595	specific	238088	10	123	3.88411e-22	91.4833	cd00156	REC	 - 	cl19078
Q#369 - >294496595	superfamily	271833	10	123	3.88411e-22	91.4833	cl19078	REC superfamily	 - 	 - 
Q#369 - >294496595	specific	119399	272	333	3.53701e-09	53.3704	cd00082	HisKA	 - 	cl00080
Q#369 - >294496595	superfamily	260177	272	333	3.53701e-09	53.3704	cl00080	HisKA superfamily	 - 	 - 
Q#369 - >294496595	specific	238075	146	251	1.79906e-08	51.8651	cd00130	PAS	 - 	cl21578
Q#369 - >294496595	superfamily	271998	146	251	1.79906e-08	51.8651	cl21578	PAS superfamily	 - 	 - 
Q#369 - >294496595	specific	238030	393	471	0.000114371	40.3226	cd00075	HATPase_c	 - 	cl00075
Q#369 - >294496595	superfamily	275468	393	471	0.000114371	40.3226	cl00075	HATPase_c superfamily	 - 	 - 
Q#369 - >294496595	multi-dom	257751	150	253	1.22791e-09	55.4671	pfam13426	PAS_9	 - 	 - 
Q#369 - >294496595	multi-dom	223715	213	484	8.54309e-19	85.961	COG0642	BaeS	 - 	 - 
Q#370 - >307352181	specific	238088	16	128	4.24363e-24	90.7129	cd00156	REC	 - 	cl19078
Q#370 - >307352181	superfamily	271833	16	128	4.24363e-24	90.7129	cl19078	REC superfamily	 - 	 - 
Q#371 - >307352347	specific	238088	12	125	3.35044e-28	101.113	cd00156	REC	 - 	cl19078
Q#371 - >307352347	superfamily	271833	12	125	3.35044e-28	101.113	cl19078	REC superfamily	 - 	 - 
Q#372 - >307352747	specific	238088	7	121	1.35526e-24	91.4833	cd00156	REC	 - 	cl19078
Q#372 - >307352747	superfamily	271833	7	121	1.35526e-24	91.4833	cl19078	REC superfamily	 - 	 - 
Q#372 - >307352747	multi-dom	225107	5	113	2.50085e-16	71.1809	COG2197	CitB	C	 - 
Q#373 - >307352755	specific	238088	5	116	1.66498e-29	104.195	cd00156	REC	 - 	cl19078
Q#373 - >307352755	superfamily	271833	5	116	1.66498e-29	104.195	cl19078	REC superfamily	 - 	 - 
Q#374 - >307353355	specific	238088	5	117	9.51068e-31	107.276	cd00156	REC	 - 	cl19078
Q#374 - >307353355	superfamily	271833	5	117	9.51068e-31	107.276	cl19078	REC superfamily	 - 	 - 
Q#375 - >307354199	specific	238088	5	118	1.18289e-33	114.98	cd00156	REC	 - 	cl19078
Q#375 - >307354199	superfamily	271833	5	118	1.18289e-33	114.98	cl19078	REC superfamily	 - 	 - 
Q#375 - >307354199	multi-dom	225107	3	119	3.04178e-31	111.242	COG2197	CitB	C	 - 
Q#376 - >307354256	specific	238088	6	123	1.12248e-10	54.1189	cd00156	REC	 - 	cl19078
Q#376 - >307354256	superfamily	271833	6	123	1.12248e-10	54.1189	cl19078	REC superfamily	 - 	 - 
Q#377 - >307354735	specific	238088	5	119	1.97237e-19	81.8533	cd00156	REC	 - 	cl19078
Q#377 - >307354735	superfamily	271833	5	119	1.97237e-19	81.8533	cl19078	REC superfamily	 - 	 - 
Q#377 - >307354735	specific	238075	151	245	4.18532e-10	55.7171	cd00130	PAS	 - 	cl21578
Q#377 - >307354735	superfamily	271998	151	245	4.18532e-10	55.7171	cl21578	PAS superfamily	 - 	 - 
Q#377 - >307354735	multi-dom	257751	151	247	4.57651e-13	64.3267	pfam13426	PAS_9	 - 	 - 
Q#378 - >307354200	specific	238088	5	128	1.95571e-27	104.195	cd00156	REC	 - 	cl19078
Q#378 - >307354200	superfamily	271833	5	128	1.95571e-27	104.195	cl19078	REC superfamily	 - 	 - 
Q#378 - >307354200	specific	250544	147	335	7.66617e-68	213.115	pfam01339	CheB_methylest	 - 	cl03170
Q#378 - >307354200	superfamily	250544	147	335	7.66617e-68	213.115	cl03170	CheB_methylest superfamily	 - 	 - 
Q#378 - >307354200	multi-dom	234828	1	339	3.12707e-121	355.997	PRK00742	PRK00742	 - 	 - 
Q#379 - >307352227	specific	238088	7	120	4.33154e-25	96.8761	cd00156	REC	 - 	cl19078
Q#379 - >307352227	superfamily	271833	7	120	4.33154e-25	96.8761	cl19078	REC superfamily	 - 	 - 
Q#379 - >307352227	specific	238075	149	249	2.1832e-08	50.3243	cd00130	PAS	 - 	cl21578
Q#379 - >307352227	superfamily	271998	149	249	2.1832e-08	50.3243	cl21578	PAS superfamily	 - 	 - 
Q#379 - >307352227	multi-dom	257751	149	251	2.20535e-11	58.5487	pfam13426	PAS_9	 - 	 - 
Q#380 - >307352337	specific	238088	5	110	1.27049e-30	114.595	cd00156	REC	 - 	cl19078
Q#380 - >307352337	superfamily	271833	5	110	1.27049e-30	114.595	cl19078	REC superfamily	 - 	 - 
Q#380 - >307352337	specific	238075	142	246	6.36585e-06	44.1611	cd00130	PAS	 - 	cl21578
Q#380 - >307352337	superfamily	271998	142	246	6.36585e-06	44.1611	cl21578	PAS superfamily	 - 	 - 
Q#380 - >307352337	specific	257556	262	296	0.00144888	36.8192	pfam13188	PAS_8	C	cl21578
Q#380 - >307352337	superfamily	271998	262	296	0.00144888	36.8192	cl21578	PAS superfamily	C	 - 
Q#380 - >307352337	multi-dom	225112	145	380	9.38942e-10	57.5516	COG2202	PAS	 - 	 - 
Q#380 - >307352337	multi-dom	225107	3	110	1.75854e-22	94.6781	COG2197	CitB	C	 - 
Q#381 - >307353176	specific	238088	7	120	1.38388e-27	104.58	cd00156	REC	 - 	cl19078
Q#381 - >307353176	superfamily	271833	7	120	1.38388e-27	104.58	cl19078	REC superfamily	 - 	 - 
Q#381 - >307353176	specific	238075	165	197	0.000738681	37.2276	cd00130	PAS	C	cl21578
Q#381 - >307353176	superfamily	271998	165	197	0.000738681	37.2276	cl21578	PAS superfamily	C	 - 
Q#382 - >307353260	specific	238088	38	132	8.33315e-10	57.5857	cd00156	REC	 - 	cl19078
Q#382 - >307353260	superfamily	271833	38	132	8.33315e-10	57.5857	cl19078	REC superfamily	 - 	 - 
Q#382 - >307353260	specific	238075	280	383	8.66993e-10	57.2579	cd00130	PAS	 - 	cl21578
Q#382 - >307353260	superfamily	271998	280	383	8.66993e-10	57.2579	cl21578	PAS superfamily	 - 	 - 
Q#382 - >307353260	specific	238075	738	841	1.30407e-09	56.8727	cd00130	PAS	 - 	cl21578
Q#382 - >307353260	superfamily	271998	738	841	1.30407e-09	56.8727	cl21578	PAS superfamily	 - 	 - 
Q#382 - >307353260	specific	238075	156	257	2.56643e-05	43.7759	cd00130	PAS	 - 	cl21578
Q#382 - >307353260	superfamily	271998	156	257	2.56643e-05	43.7759	cl21578	PAS superfamily	 - 	 - 
Q#382 - >307353260	specific	257553	572	713	1.05171e-19	87.6487	pfam13185	GAF_2	 - 	cl21515
Q#382 - >307353260	superfamily	271935	572	713	1.05171e-19	87.6487	cl21515	GAF superfamily	 - 	 - 
Q#382 - >307353260	multi-dom	272971	727	848	9.2539e-21	90.0428	TIGR00229	sensory_box	 - 	 - 
Q#382 - >307353260	multi-dom	254805	294	380	5.46601e-20	86.6651	pfam08447	PAS_3	 - 	 - 
Q#382 - >307353260	multi-dom	272971	145	263	2.14758e-16	77.3312	TIGR00229	sensory_box	 - 	 - 
Q#382 - >307353260	multi-dom	223816	38	147	6.78886e-09	55.7661	COG0745	OmpR	C	 - 
Q#383 - >307353322	specific	238075	584	689	4.3207e-10	57.6431	cd00130	PAS	 - 	cl21578
Q#383 - >307353322	superfamily	271998	584	689	4.3207e-10	57.6431	cl21578	PAS superfamily	 - 	 - 
Q#383 - >307353322	specific	238088	17	122	1.21658e-09	56.4301	cd00156	REC	 - 	cl19078
Q#383 - >307353322	superfamily	271833	17	122	1.21658e-09	56.4301	cl19078	REC superfamily	 - 	 - 
Q#383 - >307353322	specific	257553	420	561	1.84176e-18	83.4115	pfam13185	GAF_2	 - 	cl21515
Q#383 - >307353322	superfamily	271935	420	561	1.84176e-18	83.4115	cl21515	GAF superfamily	 - 	 - 
Q#383 - >307353322	specific	249920	711	758	0.000609058	38.6917	pfam00512	HisKA	 - 	cl00080
Q#383 - >307353322	superfamily	260177	711	758	0.000609058	38.6917	cl00080	HisKA superfamily	 - 	 - 
Q#383 - >307353322	multi-dom	272971	575	696	1.55207e-17	80.0276	TIGR00229	sensory_box	 - 	 - 
Q#383 - >307353322	multi-dom	254806	151	251	1.12299e-11	62.8168	pfam08448	PAS_4	 - 	 - 
Q#383 - >307353322	multi-dom	257751	285	392	1.29773e-05	44.2963	pfam13426	PAS_9	 - 	 - 
Q#384 - >307354655	specific	238088	5	120	4.50372e-32	118.832	cd00156	REC	 - 	cl19078
Q#384 - >307354655	superfamily	271833	5	120	4.50372e-32	118.832	cl19078	REC superfamily	 - 	 - 
Q#384 - >307354655	specific	238075	145	246	1.03816e-11	61.8803	cd00130	PAS	 - 	cl21578
Q#384 - >307354655	superfamily	271998	145	246	1.03816e-11	61.8803	cl21578	PAS superfamily	 - 	 - 
Q#384 - >307354655	specific	238075	271	371	9.04867e-11	58.7987	cd00130	PAS	 - 	cl21578
Q#384 - >307354655	superfamily	271998	271	371	9.04867e-11	58.7987	cl21578	PAS superfamily	 - 	 - 
Q#384 - >307354655	specific	238075	397	498	1.57664e-05	43.3907	cd00130	PAS	 - 	cl21578
Q#384 - >307354655	superfamily	271998	397	498	1.57664e-05	43.3907	cl21578	PAS superfamily	 - 	 - 
Q#384 - >307354655	multi-dom	225112	148	378	6.78869e-22	94.1456	COG2202	PAS	 - 	 - 
Q#384 - >307354655	multi-dom	225112	273	503	8.0352e-19	84.9008	COG2202	PAS	 - 	 - 
Q#384 - >307354655	multi-dom	225107	2	124	8.10597e-23	96.2189	COG2197	CitB	C	 - 
Q#385 - >307354897	specific	238088	11	127	2.35169e-27	104.58	cd00156	REC	 - 	cl19078
Q#385 - >307354897	superfamily	271833	11	127	2.35169e-27	104.58	cl19078	REC superfamily	 - 	 - 
Q#385 - >307354897	specific	238075	275	381	4.91959e-07	47.2427	cd00130	PAS	 - 	cl21578
Q#385 - >307354897	superfamily	271998	275	381	4.91959e-07	47.2427	cl21578	PAS superfamily	 - 	 - 
Q#385 - >307354897	multi-dom	225112	166	384	4.72587e-14	69.878	COG2202	PAS	 - 	 - 
Q#386 - >307352348	specific	238088	7	120	4.94961e-30	111.514	cd00156	REC	 - 	cl19078
Q#386 - >307352348	superfamily	271833	7	120	4.94961e-30	111.514	cl19078	REC superfamily	 - 	 - 
Q#387 - >307352431	specific	238088	13	118	3.62525e-25	96.8761	cd00156	REC	 - 	cl19078
Q#387 - >307352431	superfamily	271833	13	118	3.62525e-25	96.8761	cl19078	REC superfamily	 - 	 - 
Q#387 - >307352431	multi-dom	225107	11	127	1.70497e-17	77.3441	COG2197	CitB	C	 - 
Q#388 - >307353879	specific	238088	5	119	6.03257e-26	97.6465	cd00156	REC	 - 	cl19078
Q#388 - >307353879	superfamily	271833	5	119	6.03257e-26	97.6465	cl19078	REC superfamily	 - 	 - 
Q#389 - >307354902	specific	238088	7	120	4.70342e-30	110.743	cd00156	REC	 - 	cl19078
Q#389 - >307354902	superfamily	271833	7	120	4.70342e-30	110.743	cl19078	REC superfamily	 - 	 - 
Q#390 - >307352229	specific	238030	787	895	5.20254e-23	95.7914	cd00075	HATPase_c	 - 	cl00075
Q#390 - >307352229	superfamily	275468	787	895	5.20254e-23	95.7914	cl00075	HATPase_c superfamily	 - 	 - 
Q#390 - >307352229	specific	238088	920	1037	3.91156e-17	79.1569	cd00156	REC	 - 	cl19078
Q#390 - >307352229	superfamily	271833	920	1037	3.91156e-17	79.1569	cl19078	REC superfamily	 - 	 - 
Q#390 - >307352229	specific	119399	675	739	3.45329e-06	46.0516	cd00082	HisKA	 - 	cl00080
Q#390 - >307352229	superfamily	260177	675	739	3.45329e-06	46.0516	cl00080	HisKA superfamily	 - 	 - 
Q#390 - >307352229	specific	238075	552	659	0.000486082	39.9239	cd00130	PAS	 - 	cl21578
Q#390 - >307352229	superfamily	271998	552	659	0.000486082	39.9239	cl21578	PAS superfamily	 - 	 - 
Q#390 - >307352229	superfamily	260877	33	313	1.62227e-23	102.049	cl01308	CHASE4 superfamily	 - 	 - 
Q#390 - >307352229	specific	250044	307	377	0.000191922	40.6767	pfam00672	HAMP	 - 	cl01054
Q#390 - >307352229	superfamily	260769	307	377	0.000191922	40.6767	cl01054	HAMP superfamily	 - 	 - 
Q#390 - >307352229	specific	214512	380	429	0.00239665	37.3786	smart00091	PAS	C	cl21578
Q#390 - >307352229	superfamily	271998	380	429	0.00239665	37.3786	cl21578	PAS superfamily	C	 - 
Q#390 - >307352229	multi-dom	226370	549	907	5.82454e-28	116.701	COG3852	NtrB	 - 	 - 
Q#390 - >307352229	multi-dom	272971	380	499	9.33175e-12	63.8492	TIGR00229	sensory_box	 - 	 - 
Q#390 - >307352229	multi-dom	131972	491	557	0.00300965	37.1323	TIGR02926	AhaH	 - 	 - 
Q#391 - >307352345	specific	238088	6	119	4.82851e-22	93.4093	cd00156	REC	 - 	cl19078
Q#391 - >307352345	superfamily	271833	6	119	4.82851e-22	93.4093	cl19078	REC superfamily	 - 	 - 
Q#391 - >307352345	specific	238030	941	1030	3.82172e-10	58.427	cd00075	HATPase_c	 - 	cl00075
Q#391 - >307352345	superfamily	275468	941	1030	3.82172e-10	58.427	cl00075	HATPase_c superfamily	 - 	 - 
Q#391 - >307352345	specific	238075	721	820	1.60533e-06	47.6279	cd00130	PAS	 - 	cl21578
Q#391 - >307352345	superfamily	271998	721	820	1.60533e-06	47.6279	cl21578	PAS superfamily	 - 	 - 
Q#391 - >307352345	specific	203685	841	916	1.65479e-21	90.6319	pfam07568	HisKA_2	 - 	cl06527
Q#391 - >307352345	superfamily	271627	841	916	1.65479e-21	90.6319	cl06527	HWE_HK superfamily	 - 	 - 
Q#391 - >307352345	multi-dom	226434	817	1031	1.29659e-49	175.912	COG3920	COG3920	 - 	 - 
Q#391 - >307352345	multi-dom	272971	706	828	2.5378e-11	62.3084	TIGR00229	sensory_box	 - 	 - 
